data_num,Week,$\mu^c$,$\beta^c$,$\sigma^c$,$Delta^c$,$Omicron^c$,$Policy^c$,$Policy^p$,RI,label,beta,gamma,R0,Re,growth_rate,doubling_time,sir_fit_r2,sir_residual,sir_rel_residual,Re_trend,peak_estimate,initial_cases,final_cases,case_ratio,sir_reliable,policy_mean_H2_Testing policy,policy_start_H2_Testing policy,policy_end_H2_Testing policy,policy_slope_H2_Testing policy,policy_mean_H3_Contact tracing,policy_start_H3_Contact tracing,policy_end_H3_Contact tracing,policy_slope_H3_Contact tracing,policy_mean_StringencyIndex_Average,policy_start_StringencyIndex_Average,policy_end_StringencyIndex_Average,policy_slope_StringencyIndex_Average,policy_mean_E2_Debt/contract relief,policy_start_E2_Debt/contract relief,policy_end_E2_Debt/contract relief,policy_slope_E2_Debt/contract relief,policy_mean_E1_Income support,policy_start_E1_Income support,policy_end_E1_Income support,policy_slope_E1_Income support,policy_mean_C7M_Restrictions on internal movement,policy_start_C7M_Restrictions on internal movement,policy_end_C7M_Restrictions on internal movement,policy_slope_C7M_Restrictions on internal movement,policy_mean_C8EV_International travel controls,policy_start_C8EV_International travel controls,policy_end_C8EV_International travel controls,policy_slope_C8EV_International travel controls,policy_mean_H1_Public information campaigns,policy_start_H1_Public information campaigns,policy_end_H1_Public information campaigns,policy_mean_C3M_Cancel public events,policy_start_C3M_Cancel public events,policy_end_C3M_Cancel public events,policy_slope_C3M_Cancel public events,policy_mean_C4M_Restrictions on gatherings,policy_start_C4M_Restrictions on gatherings,policy_end_C4M_Restrictions on gatherings,policy_slope_C4M_Restrictions on gatherings,policy_mean_C1M_School closing,policy_start_C1M_School closing,policy_end_C1M_School closing,policy_slope_C1M_School closing,policy_mean_C6M_Stay at home requirements,policy_start_C6M_Stay at home requirements,policy_end_C6M_Stay at home requirements,policy_slope_C6M_Stay at home requirements,policy_mean_C2M_Workplace closing,policy_start_C2M_Workplace closing,policy_end_C2M_Workplace closing,policy_slope_C2M_Workplace closing,policy_mean_H7_Vaccination policy,policy_start_H7_Vaccination policy,policy_end_H7_Vaccination policy,policy_slope_H7_Vaccination policy,growth_rate_mean,growth_rate_max
253,2,0.1387,0.0097,0.0816,0,0,0.539,0.5906,0.0223859706095489,2,0.1344,0.1062,1.265,1.265,0.0281,24.6,0.5409,34.9,0.1734,0.0818,239.9,94,200,2.104,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,54.297142857142866,56.94,51.39,-0.3964285714285707,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.5238095238095237,2.0,1.0,-0.07142857142857144,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08085119967910014,0.13048391836807993
254,3,0.1527,0.0124,0.098,0,0,0.5434,0.5886,0.0219523247978434,2,0.131,0.1062,1.234,1.234,0.0248,27.9,0.4253,56.5,0.2386,0.0817,276.7,109,235,2.141,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,54.032857142857154,56.94,51.39,-0.3964285714285713,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.4761904761904763,2.0,1.0,-0.0714285714285714,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0816577876799222,0.13048391836807993
255,4,0.1702,0.0163,0.1219,0,0,0.5478,0.5866,0.0210153069291105,2,0.1367,0.1009,1.355,1.354,0.0358,19.4,0.573,76.2,0.2627,0.0702,361.6,104,289,2.751,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,53.76857142857144,56.94,51.39,-0.3892207792207788,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.4285714285714286,2.0,1.0,-0.07012987012987008,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08263428565768516,0.13048391836807993
256,5,0.175,0.0183,0.1323,0,0,0.5523,0.5847,0.0200690915945825,2,0.1314,0.0874,1.503,1.503,0.044,15.8,0.6623,79.1,0.2415,0.0675,427.0,102,326,3.149,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,53.50428571428572,56.94,51.39,-0.37480519480519475,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.380952380952381,2.0,1.0,-0.06753246753246753,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08371936734466828,0.13048391836807993
257,6,0.1978,0.0222,0.156,0,0,0.5567,0.5827,0.0185387442092746,2,0.1419,0.0776,1.829,1.829,0.0643,10.8,0.8498,61.7,0.1685,0.0708,529.7,83,365,4.303,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,53.239999999999995,56.94,51.39,-0.35318181818181854,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.3333333333333333,2.0,1.0,-0.06363636363636362,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08525645561402928,0.13048391836807993
258,0,0.2151,0.0242,0.1644,0,0,0.5611,0.5807,0.0181689226005658,2,0.1522,0.0699,2.178,2.178,0.0823,8.4,0.959,-12.5,-0.0382,0.0626,516.1,65,327,4.922,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,52.97571428571429,56.94,51.39,-0.32435064935064783,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.2857142857142858,2.0,1.0,-0.058441558441558406,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08748496421931977,0.13048391836807993
259,1,0.2302,0.0241,0.164,0,0,0.5655,0.5787,0.0181451768179287,2,0.2765,0.1881,1.47,1.47,0.0884,7.8,0.8823,-87.6,-0.3329,0.0499,532.5,59,262,4.319,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,52.71142857142858,56.94,51.39,-0.28831168831168896,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.2380952380952381,2.0,1.0,-0.05194805194805192,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09012772705154486,0.13048391836807993
260,2,0.2183,0.0253,0.1723,0,0,0.5686,0.5813,0.0171198323656584,2,0.2237,0.1623,1.379,1.379,0.0614,11.3,0.8661,-56.1,-0.1976,0.0434,469.3,99,283,2.823,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,52.447142857142865,56.94,51.39,-0.24506493506493426,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.1904761904761905,2.0,1.0,-0.044155844155844136,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09246084927038135,0.13048391836807993
261,3,0.2228,0.0251,0.1678,0,0,0.5717,0.588,0.0164157208886711,2,0.1386,0.0806,1.719,1.719,0.058,12.0,0.8762,-17.6,-0.0517,0.0136,478.0,112,340,3.004,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,52.18285714285715,56.94,51.39,-0.1946103896103902,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.1428571428571428,2.0,1.0,-0.0350649350649351,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09362321669047692,0.13048391836807993
262,4,0.2595,0.0308,0.2105,0,0,0.5747,0.5959,0.014171770271976,2,0.1436,0.0759,1.892,1.892,0.0677,10.2,0.8879,88.4,0.1703,-0.0076,763.2,110,517,4.628,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,51.91857142857144,56.94,51.39,-0.1369480519480515,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0952380952380953,2.0,1.0,-0.024675324675324694,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09295726925897559,0.13048391836807993
263,5,0.2802,0.0335,0.2251,0,0,0.5778,0.6038,0.0126535880799343,2,0.1545,0.0697,2.215,2.215,0.0847,8.2,0.928,80.5,0.1391,-0.0342,920.5,91,577,6.259,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,51.65428571428571,56.94,51.39,-0.07207792207792209,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0476190476190477,2.0,1.0,-0.012987012987013017,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09044582845692875,0.13048391836807993
264,6,0.2198,0.0245,0.1633,0,0,0.5809,0.6118,0.0121502083167522,2,0.1486,0.0713,2.086,2.085,0.0774,9.0,0.9526,20.6,0.0384,-0.0267,824.7,109,534,4.842,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,51.39,51.39,51.39,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08692510134042089,0.13048391836807993
265,0,0.2179,0.0226,0.1506,0,0,0.584,0.6197,0.0125466364808827,2,0.2492,0.1543,1.615,1.615,0.095,7.3,0.85,-123.0,-0.286,-0.0277,841.4,82,428,5.13,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,51.39,51.39,51.39,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08352157065636619,0.13048391836807993
266,1,0.234,0.0219,0.1476,0,0,0.5844,0.6276,0.0120372370527307,2,0.2788,0.1772,1.574,1.573,0.1016,6.8,0.6512,-189.7,-0.4969,-0.0272,877.4,74,380,5.027,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,51.39,51.39,51.39,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08071837171844878,0.13048391836807993
267,2,0.2165,0.0213,0.147,0,0,0.5862,0.6356,0.0118366426304531,2,0.2332,0.1541,1.514,1.513,0.0791,8.8,0.7052,-169.1,-0.444,-0.0277,796.7,112,379,3.339,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,51.39,51.39,51.39,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07815586282230115,0.13048391836807993
268,3,0.2107,0.0201,0.139,0,0,0.588,0.6435,0.0118600901844833,2,0.2448,0.1753,1.397,1.397,0.0695,10.0,0.7553,-79.7,-0.1678,-0.0433,762.3,137,473,3.414,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,51.39,51.39,51.39,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07530473322333181,0.13048391836807993
269,4,0.2013,0.0205,0.1425,0,0,0.588,0.6514,0.0116755763850855,2,0.2361,0.1752,1.347,1.347,0.0609,11.4,0.7797,-31.0,-0.0587,-0.0506,753.3,165,528,3.172,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,51.39,51.39,51.39,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07204864017443716,0.11952106768757245
270,5,0.2212,0.0215,0.1487,0,0,0.588,0.6534,0.0112918601008897,2,0.2389,0.1746,1.368,1.368,0.0643,10.8,0.7662,4.9,0.0081,-0.0469,878.6,165,605,3.628,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,51.39,51.39,51.39,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06857853690961578,0.1185338953572076
271,6,0.2336,0.0215,0.1488,0,0,0.588,0.6564,0.0111180393968989,2,0.2386,0.1743,1.369,1.369,0.0643,10.8,0.7278,-32.2,-0.0544,-0.0325,855.1,172,589,3.409,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,51.39,51.39,51.39,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0649921587138427,0.1185338953572076
272,0,0.2381,0.0213,0.1479,0,0,0.588,0.6594,0.0108983522265942,2,0.2405,0.1738,1.384,1.384,0.0667,10.4,0.6498,-55.9,-0.0933,-0.0149,878.3,172,598,3.451,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,51.39,51.39,51.39,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.061221307502308454,0.1185338953572076
273,1,0.2506,0.0208,0.1454,0,0,0.588,0.6624,0.0105069772990177,2,0.2369,0.1739,1.362,1.362,0.063,11.0,0.6147,-86.7,-0.1494,-0.0065,851.1,189,579,3.05,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,51.65428571428571,51.39,56.94,0.07207792207792277,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0476190476190477,1.0,2.0,0.012987012987012997,3.0476190476190474,3.0,4.0,0.012987012987013059,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.057411649129937944,0.1185338953572076
274,2,0.2323,0.0203,0.1447,0,0,0.5884,0.6667,0.0101285040025317,2,0.1858,0.1402,1.326,1.326,0.0457,15.2,0.7821,-78.7,-0.1403,-0.0088,779.1,256,560,2.177,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,51.78666666666667,51.39,54.17,0.10097402597402746,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0952380952380953,1.0,2.0,0.024675324675324677,3.0952380952380953,3.0,4.0,0.0246753246753247,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05426408853525467,0.1185338953572076
275,3,0.2463,0.0206,0.1463,0,0,0.5915,0.667,0.0099306683321123,2,0.1916,0.157,1.22,1.22,0.0346,20.1,0.8385,-20.2,-0.0328,-0.0167,764.5,318,615,1.926,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,51.919047619047625,51.39,54.17,0.1262597402597405,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.1428571428571428,1.0,2.0,0.03506493506493506,3.142857142857143,3.0,4.0,0.03506493506493509,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05279230376872935,0.1185338953572076
276,4,0.2666,0.0207,0.1468,0,0,0.5955,0.6634,0.0097019585215926,2,0.1238,0.0961,1.289,1.288,0.0277,25.0,0.7721,16.2,0.0248,-0.0269,776.9,364,650,1.781,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,52.22761904761904,51.39,57.87,0.19598701298701313,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.1904761904761905,1.0,2.0,0.04415584415584417,3.1904761904761907,3.0,4.0,0.04415584415584413,1.0476190476190477,1.0,2.0,0.012987012987012997,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05351390354792757,0.1185338953572076
277,5,0.2441,0.018,0.1272,0,0,0.5994,0.6597,0.009816284225287,2,0.1859,0.1519,1.224,1.224,0.034,20.4,0.8508,0.4,0.0007,-0.0215,836.5,342,675,1.97,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,52.53619047619046,51.39,57.87,0.25729870129870136,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.2380952380952381,1.0,2.0,0.051948051948051945,3.238095238095238,3.0,4.0,0.05194805194805193,1.0952380952380953,1.0,2.0,0.024675324675324677,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05580407547743841,0.1185338953572076
278,6,0.2723,0.022,0.1578,0,0,0.6034,0.6561,0.0090220711756433,2,0.1891,0.1302,1.453,1.452,0.0589,11.8,0.6868,66.9,0.0758,-0.0029,1244.9,250,881,3.501,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,52.844761904761896,51.39,57.87,0.31019480519480536,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.2857142857142858,1.0,2.0,0.05844155844155843,3.2857142857142856,3.0,4.0,0.05844155844155845,1.1428571428571428,1.0,2.0,0.03506493506493506,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0581200874077087,0.1185338953572076
279,0,0.3069,0.0254,0.1839,0,0,0.6074,0.6525,0.007801244110301,2,0.2591,0.1872,1.384,1.383,0.0718,9.7,0.5993,89.0,0.0875,0.0187,1528.2,220,1016,4.588,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,53.15333333333332,51.39,57.87,0.35467532467532575,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.3333333333333333,1.0,2.0,0.06363636363636363,3.3333333333333335,3.0,4.0,0.06363636363636364,1.1904761904761905,1.0,2.0,0.04415584415584417,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05894695152431655,0.1185338953572076
280,1,0.2809,0.0244,0.1841,0,0,0.6113,0.6488,0.0072954330590166,2,0.2506,0.2,1.253,1.253,0.0506,13.7,0.7976,-48.9,-0.0605,0.0257,1123.9,311,807,2.583,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,53.461904761904755,51.39,57.87,0.39074025974025967,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.380952380952381,1.0,2.0,0.06753246753246753,3.380952380952381,3.0,4.0,0.06753246753246753,1.2380952380952381,1.0,2.0,0.051948051948051945,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05766371734502544,0.1185338953572076
281,2,0.2725,0.0257,0.1938,0,0,0.6166,0.6452,0.0067790895658261,2,0.0825,0.0491,1.681,1.681,0.0334,20.7,0.8568,-25.4,-0.0314,0.031,1055.5,426,806,1.888,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,53.902857142857144,51.39,60.65,0.4544935064935069,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.4285714285714286,1.0,2.0,0.07012987012987014,3.4285714285714284,3.0,4.0,0.07012987012987015,1.2857142857142858,1.0,2.0,0.05844155844155843,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.054798859553630494,0.1127794495506863
282,3,0.2681,0.0306,0.2298,0,0,0.6219,0.6415,0.0058670521152002,2,0.1152,0.0964,1.195,1.195,0.0188,36.9,0.4843,120.6,0.1262,0.0368,1080.4,572,954,1.664,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,54.343809523809526,51.39,60.65,0.5062207792207798,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.4761904761904763,1.0,2.0,0.07142857142857144,3.4761904761904763,3.0,4.0,0.07142857142857147,1.3333333333333333,1.0,2.0,0.06363636363636363,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.051664033574978695,0.08630618198972156
283,4,0.2943,0.0351,0.249,0,0,0.6272,0.6379,0.0052951038482358,2,0.123,0.0958,1.283,1.283,0.0271,25.6,0.7219,88.0,0.0879,0.0203,1189.3,529,999,1.883,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,54.784761904761915,51.39,60.65,0.545922077922078,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.5238095238095237,1.0,2.0,0.07142857142857145,3.5238095238095237,3.0,4.0,0.07142857142857144,1.380952380952381,1.0,2.0,0.06753246753246753,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04950821004954064,0.08630618198972156
284,5,0.3248,0.0392,0.2675,0,0,0.6285,0.6402,0.0047021925499373,2,0.0851,0.0476,1.785,1.785,0.0374,18.5,0.9025,85.0,0.0785,0.0072,1365.0,471,1081,2.289,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,55.2257142857143,51.39,60.65,0.573597402597403,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.5714285714285714,1.0,2.0,0.07012987012987013,3.5714285714285716,3.0,4.0,0.07012987012987013,1.4285714285714286,1.0,2.0,0.07012987012987014,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04866108400891597,0.08630618198972156
285,6,0.3567,0.0415,0.2781,0,0,0.6305,0.6415,0.0039181186312993,2,0.2075,0.1568,1.323,1.323,0.0507,13.7,0.9671,-19.6,-0.0182,0.0012,1450.8,395,1070,2.7,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,55.66666666666668,51.39,60.65,0.5892467532467542,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.619047619047619,1.0,2.0,0.06753246753246753,3.619047619047619,3.0,4.0,0.06753246753246761,1.4761904761904763,1.0,2.0,0.07142857142857144,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.048439978503903115,0.08630618198972156
286,0,0.395,0.0425,0.2834,0,0,0.6325,0.6429,0.0029007295714274,1,0.2123,0.1592,1.334,1.334,0.0532,13.0,0.9391,-118.6,-0.1148,0.0041,1462.7,397,1031,2.591,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,56.10761904761906,51.39,60.65,0.5928701298701299,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.6666666666666667,1.0,2.0,0.06363636363636363,3.6666666666666665,3.0,4.0,0.06363636363636362,1.5238095238095237,1.0,2.0,0.07142857142857145,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04793569978796812,0.08630618198972156
287,1,0.419,0.0398,0.2735,0,0,0.6345,0.6442,0.0026019258130632,1,0.219,0.1696,1.292,1.291,0.0495,14.0,0.8487,-215.0,-0.2336,0.0024,1427.5,421,919,2.174,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,56.548571428571435,51.39,60.65,0.5844675324675329,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.7142857142857142,1.0,2.0,0.05844155844155845,3.7142857142857144,3.0,4.0,0.05844155844155843,1.5714285714285714,1.0,2.0,0.07012987012987013,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04679167225530042,0.08630618198972156
