data_num,policy_mean_StringencyIndex_Average,policy_slope_StringencyIndex_Average,policy_start_StringencyIndex_Average,policy_end_StringencyIndex_Average,policy_mean_H7_Vaccination policy,policy_slope_H7_Vaccination policy,policy_start_H7_Vaccination policy,policy_end_H7_Vaccination policy,policy_mean_H1_Public information campaigns,policy_start_H1_Public information campaigns,policy_end_H1_Public information campaigns,policy_mean_C4M_Restrictions on gatherings,policy_slope_C4M_Restrictions on gatherings,policy_start_C4M_Restrictions on gatherings,policy_end_C4M_Restrictions on gatherings,policy_mean_C2M_Workplace closing,policy_slope_C2M_Workplace closing,policy_start_C2M_Workplace closing,policy_end_C2M_Workplace closing,policy_mean_C1M_School closing,policy_slope_C1M_School closing,policy_start_C1M_School closing,policy_end_C1M_School closing,policy_mean_C3M_Cancel public events,policy_slope_C3M_Cancel public events,policy_start_C3M_Cancel public events,policy_end_C3M_Cancel public events,policy_mean_E1_Income support,policy_slope_E1_Income support,policy_start_E1_Income support,policy_end_E1_Income support,policy_mean_C8EV_International travel controls,policy_slope_C8EV_International travel controls,policy_start_C8EV_International travel controls,policy_end_C8EV_International travel controls,growth_rate_mean,growth_rate_max
272,51.39,0.0,51.39,51.39,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.061221307502308454,0.1185338953572076
273,51.65428571428571,0.07207792207792277,51.39,56.94,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0476190476190474,0.012987012987013059,3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0476190476190477,0.012987012987012997,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.057411649129937944,0.1185338953572076
274,51.78666666666667,0.10097402597402746,51.39,54.17,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0952380952380953,0.0246753246753247,3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0952380952380953,0.024675324675324677,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05426408853525467,0.1185338953572076
275,51.919047619047625,0.1262597402597405,51.39,54.17,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.142857142857143,0.03506493506493509,3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.1428571428571428,0.03506493506493506,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05279230376872935,0.1185338953572076
276,52.22761904761904,0.19598701298701313,51.39,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.1904761904761907,0.04415584415584413,3.0,4.0,1.0,0.0,1.0,1.0,1.0476190476190477,0.012987012987012997,1.0,2.0,1.1904761904761905,0.04415584415584417,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05351390354792757,0.1185338953572076
277,52.53619047619046,0.25729870129870136,51.39,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.238095238095238,0.05194805194805193,3.0,4.0,1.0,0.0,1.0,1.0,1.0952380952380953,0.024675324675324677,1.0,2.0,1.2380952380952381,0.051948051948051945,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05580407547743841,0.1185338953572076
278,52.844761904761896,0.31019480519480536,51.39,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.2857142857142856,0.05844155844155845,3.0,4.0,1.0,0.0,1.0,1.0,1.1428571428571428,0.03506493506493506,1.0,2.0,1.2857142857142858,0.05844155844155843,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0581200874077087,0.1185338953572076
279,53.15333333333332,0.35467532467532575,51.39,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.3333333333333335,0.06363636363636364,3.0,4.0,1.0,0.0,1.0,1.0,1.1904761904761905,0.04415584415584417,1.0,2.0,1.3333333333333333,0.06363636363636363,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05894695152431655,0.1185338953572076
280,53.461904761904755,0.39074025974025967,51.39,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.380952380952381,0.06753246753246753,3.0,4.0,1.0,0.0,1.0,1.0,1.2380952380952381,0.051948051948051945,1.0,2.0,1.380952380952381,0.06753246753246753,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05766371734502544,0.1185338953572076
281,53.902857142857144,0.4544935064935069,51.39,60.65,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.4285714285714284,0.07012987012987015,3.0,4.0,1.0,0.0,1.0,1.0,1.2857142857142858,0.05844155844155843,1.0,2.0,1.4285714285714286,0.07012987012987014,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.054798859553630494,0.1127794495506863
282,54.343809523809526,0.5062207792207798,51.39,60.65,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.4761904761904763,0.07142857142857147,3.0,4.0,1.0,0.0,1.0,1.0,1.3333333333333333,0.06363636363636363,1.0,2.0,1.4761904761904763,0.07142857142857144,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.051664033574978695,0.08630618198972156
283,54.784761904761915,0.545922077922078,51.39,60.65,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.5238095238095237,0.07142857142857144,3.0,4.0,1.0,0.0,1.0,1.0,1.380952380952381,0.06753246753246753,1.0,2.0,1.5238095238095237,0.07142857142857145,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.04950821004954064,0.08630618198972156
284,55.2257142857143,0.573597402597403,51.39,60.65,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.5714285714285716,0.07012987012987013,3.0,4.0,1.0,0.0,1.0,1.0,1.4285714285714286,0.07012987012987014,1.0,2.0,1.5714285714285714,0.07012987012987013,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.04866108400891597,0.08630618198972156
285,55.66666666666668,0.5892467532467542,51.39,60.65,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.619047619047619,0.06753246753246761,3.0,4.0,1.0,0.0,1.0,1.0,1.4761904761904763,0.07142857142857144,1.0,2.0,1.619047619047619,0.06753246753246753,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.048439978503903115,0.08630618198972156
286,56.10761904761906,0.5928701298701299,51.39,60.65,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.6666666666666665,0.06363636363636362,3.0,4.0,1.0,0.0,1.0,1.0,1.5238095238095237,0.07142857142857145,1.0,2.0,1.6666666666666667,0.06363636363636363,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.04793569978796812,0.08630618198972156
287,56.548571428571435,0.5844675324675329,51.39,60.65,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.7142857142857144,0.05844155844155843,3.0,4.0,1.0,0.0,1.0,1.0,1.5714285714285714,0.07012987012987013,1.0,2.0,1.7142857142857142,0.05844155844155845,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.04679167225530042,0.08630618198972156
288,56.857142857142854,0.5279350649350664,51.39,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.7142857142857144,0.038961038961038925,3.0,3.0,1.0,0.0,1.0,1.0,1.619047619047619,0.06753246753246753,1.0,2.0,1.7619047619047619,0.05194805194805195,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.04521321433099558,0.08630618198972156
289,57.16571428571427,0.4629870129870138,51.39,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.7142857142857144,0.01948051948051955,3.0,3.0,1.0,0.0,1.0,1.0,1.6666666666666667,0.06363636363636363,1.0,2.0,1.8095238095238095,0.044155844155844164,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.04345602857124759,0.08630618198972156
290,57.47428571428569,0.3896233766233771,51.39,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.7142857142857144,8.710567539785895e-18,3.0,3.0,1.0,0.0,1.0,1.0,1.7142857142857142,0.05844155844155845,1.0,2.0,1.8571428571428572,0.03506493506493507,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.04154281033271264,0.08630618198972156
291,57.782857142857125,0.3078441558441556,51.39,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.7142857142857144,-0.019480519480519518,3.0,3.0,1.0,0.0,1.0,1.0,1.7619047619047619,0.05194805194805195,1.0,2.0,1.9047619047619047,0.024675324675324677,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.039476435218419884,0.08630618198972156
292,58.09142857142855,0.21764935064935217,51.39,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.7142857142857144,-0.03896103896103895,3.0,3.0,1.0,0.0,1.0,1.0,1.8095238095238095,0.044155844155844164,1.0,2.0,1.9523809523809523,0.012987012987012962,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.037496799047640916,0.08630618198972156
293,58.399999999999984,0.1190389610389623,56.94,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.7142857142857144,-0.05844155844155839,4.0,3.0,1.0,0.0,1.0,1.0,1.8571428571428572,0.03506493506493507,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.03585860689882413,0.08630618198972156
294,58.44428571428569,0.09129870129870017,54.17,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.6666666666666665,-0.06363636363636366,4.0,3.0,1.0,0.0,1.0,1.0,1.9047619047619047,0.024675324675324677,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.03431891466942387,0.08630618198972156
295,58.62047619047617,0.022779220779220316,54.17,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.619047619047619,-0.06753246753246751,4.0,3.0,1.0,0.0,1.0,1.0,1.9523809523809523,0.012987012987012962,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.032069258989280126,0.08630618198972156
296,58.796666666666646,-0.05054545454545626,57.87,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.5714285714285716,-0.07012987012987018,4.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.02841073234867108,0.08630618198972156
297,58.796666666666646,-0.07581818181818263,57.87,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.5238095238095237,-0.07142857142857152,4.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.02357310844294727,0.08630618198972156
298,58.796666666666646,-0.10109090909090884,57.87,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.4761904761904763,-0.0714285714285714,4.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.018759520599964136,0.0775282447223649
299,58.796666666666646,-0.12636363636363787,57.87,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.4285714285714284,-0.07012987012987011,4.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.015148284506915315,0.06755059257084098
300,58.796666666666646,-0.15163636363636318,57.87,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.380952380952381,-0.06753246753246754,4.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.012822045408588582,0.06273340979834319
301,58.796666666666646,-0.1769090909090915,60.65,57.87,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.3333333333333335,-0.0636363636363636,4.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.010860884100070453,0.058371881737913786
302,58.840476190476174,-0.11441558441558396,60.65,61.57,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.2857142857142856,-0.0584415584415584,4.0,3.0,1.0476190476190477,0.012987012987012997,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.008384525059770618,0.04694810399899859
303,59.1490476190476,0.019090909090909824,60.65,67.13,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.2857142857142856,-0.038961038961038946,4.0,4.0,1.0952380952380953,0.024675324675324677,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0476190476190474,0.012987012987012986,2.0,3.0,0.005233276091726708,0.03279819296682552
304,59.54571428571429,0.16820779220779225,60.65,68.98,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.2857142857142856,-0.019480519480519536,4.0,4.0,1.1428571428571428,0.03506493506493506,1.0,2.0,2.0476190476190474,0.012987012987012986,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0952380952380953,0.02467532467532472,2.0,3.0,0.0018214838610993295,0.03279819296682552
305,59.94238095238095,0.30650649350649517,60.65,68.98,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.2857142857142856,5.647674110906608e-17,4.0,4.0,1.1904761904761905,0.04415584415584417,1.0,2.0,2.0952380952380953,0.02467532467532472,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.142857142857143,0.03506493506493508,2.0,3.0,-0.001302823123406114,0.03279819296682552
306,60.339047619047626,0.4339870129870145,60.65,68.98,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.2857142857142856,0.019480519480519497,4.0,4.0,1.2380952380952381,0.051948051948051945,1.0,2.0,2.142857142857143,0.03506493506493508,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.1904761904761907,0.044155844155844164,2.0,3.0,-0.00379195756715953,0.03279819296682552
307,60.73571428571429,0.5506493506493518,60.65,68.98,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.2857142857142856,0.03896103896103899,4.0,4.0,1.2857142857142858,0.05844155844155843,1.0,2.0,2.1904761904761907,0.044155844155844164,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.238095238095238,0.05194805194805196,2.0,3.0,-0.005680664019874773,0.03279819296682552
308,61.13238095238095,0.656493506493507,57.87,68.98,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.2857142857142856,0.05844155844155845,3.0,4.0,1.3333333333333333,0.06363636363636363,1.0,2.0,2.238095238095238,0.05194805194805196,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.2857142857142856,0.05844155844155844,2.0,3.0,-0.007320856707114541,0.03279819296682552
309,61.66142857142857,0.7118051948051949,57.87,68.98,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.3333333333333335,0.06363636363636364,3.0,4.0,1.380952380952381,0.06753246753246753,1.0,2.0,2.2857142857142856,0.05844155844155844,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.3333333333333335,0.06363636363636366,2.0,3.0,-0.009035323056499789,0.03279819296682552
310,62.19047619047619,0.7526883116883123,57.87,68.98,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.380952380952381,0.06753246753246753,3.0,4.0,1.4285714285714286,0.07012987012987014,1.0,2.0,2.3333333333333335,0.06363636363636366,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.380952380952381,0.06753246753246755,2.0,3.0,-0.010806057143823482,0.02192838133205826
311,62.71952380952381,0.7791428571428575,57.87,68.98,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.4285714285714284,0.07012987012987015,3.0,4.0,1.4761904761904763,0.07142857142857144,1.0,2.0,2.380952380952381,0.06753246753246755,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.4285714285714284,0.0701298701298701,2.0,3.0,-0.012413568375608036,0.0215490223194625
312,62.85190476190477,0.6829870129870128,57.87,60.65,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.4761904761904763,0.07142857142857147,3.0,4.0,1.5238095238095237,0.07142857142857145,1.0,2.0,2.4285714285714284,0.0701298701298701,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.4761904761904763,0.07142857142857147,2.0,3.0,-0.013889408154882073,0.0215490223194625
313,63.05047619047619,0.601272727272728,57.87,62.04,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.5238095238095237,0.07142857142857144,3.0,4.0,1.5714285714285714,0.07012987012987013,1.0,2.0,2.4761904761904763,0.07142857142857147,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.5238095238095237,0.07142857142857147,2.0,3.0,-0.015621896255184684,0.0215490223194625
314,63.24904761904762,0.5141428571428579,57.87,62.04,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.5714285714285716,0.07012987012987013,3.0,4.0,1.619047619047619,0.06753246753246753,1.0,2.0,2.5238095238095237,0.07142857142857147,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.5714285714285716,0.07012987012987015,2.0,3.0,-0.017850510627672275,0.0215490223194625
315,63.44761904761904,0.42159740259740225,57.87,62.04,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.619047619047619,0.06753246753246761,3.0,4.0,1.6666666666666667,0.06363636363636363,1.0,2.0,2.5714285714285716,0.07012987012987015,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.619047619047619,0.06753246753246753,2.0,3.0,-0.02017318735493262,0.0215490223194625
316,63.91047619047619,0.3957142857142861,57.87,67.59,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.6666666666666665,0.06363636363636362,3.0,4.0,1.7142857142857142,0.05844155844155845,1.0,2.0,2.619047619047619,0.06753246753246753,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.6666666666666665,0.06363636363636364,2.0,3.0,-0.0217233855916226,0.0215490223194625
317,64.37333333333332,0.35720779220779264,57.87,67.59,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.7142857142857144,0.05844155844155843,3.0,4.0,1.7619047619047619,0.05194805194805195,1.0,2.0,2.6666666666666665,0.06363636363636364,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.7142857142857144,0.05844155844155846,2.0,3.0,-0.021841623007372506,0.0215490223194625
318,64.66,0.258025974025975,57.87,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.761904761904762,0.051948051948051986,3.0,4.0,1.7619047619047619,0.03116883116883118,1.0,1.0,2.7142857142857144,0.05844155844155846,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.761904761904762,0.05194805194805198,2.0,3.0,-0.020596065958282974,0.0215490223194625
319,64.94666666666666,0.15102597402597417,57.87,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.8095238095238093,0.044155844155844115,3.0,4.0,1.7619047619047619,0.010389610389610391,1.0,1.0,2.761904761904762,0.05194805194805198,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.8095238095238093,0.04415584415584417,2.0,3.0,-0.018710445883468697,0.024818858858175363
320,65.23333333333335,0.03620779220779247,57.87,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.857142857142857,0.035064935064935084,3.0,4.0,1.7619047619047619,-0.01038961038961035,1.0,1.0,2.8095238095238093,0.04415584415584417,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.857142857142857,0.03506493506493508,2.0,3.0,-0.01689288404450096,0.03986108538666226
321,65.52000000000001,-0.08642857142857194,57.87,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.9047619047619047,0.02467532467532471,3.0,4.0,1.7619047619047619,-0.031168831168831162,1.0,1.0,2.857142857142857,0.03506493506493508,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.9047619047619047,0.024675324675324656,2.0,3.0,-0.015187887003988891,0.05450450935673299
322,65.80666666666669,-0.21688311688311668,61.57,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.9523809523809526,0.012987012987012958,3.0,4.0,1.7619047619047619,-0.051948051948051875,2.0,1.0,2.9047619047619047,0.024675324675324656,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.9523809523809526,0.012987012987012988,2.0,3.0,-0.013146029914955462,0.06442802118916455
323,65.91714285714288,-0.3022987012987017,67.13,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.7142857142857142,-0.05844155844155843,2.0,1.0,2.9523809523809526,0.012987012987012988,2.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,-0.010626245122672608,0.06442802118916455
324,65.76285714285717,-0.31129870129870074,68.98,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.6666666666666667,-0.06363636363636357,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,-0.008141268506372324,0.06442802118916455
325,65.52047619047622,-0.28966233766233684,68.98,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.619047619047619,-0.06753246753246753,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,-0.00634211570446327,0.06442802118916455
326,65.27809523809526,-0.2614155844155843,68.98,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.5714285714285714,-0.07012987012987011,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,-0.005332830041444866,0.06442802118916455
327,65.0357142857143,-0.2265584415584403,68.98,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.5238095238095237,-0.07142857142857144,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,-0.004541632339505558,0.06442802118916455
328,64.79333333333336,-0.18509090909090758,68.98,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.4761904761904763,-0.0714285714285714,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,-0.0032367116740402912,0.06442802118916455
329,64.5509523809524,-0.13701298701298456,68.98,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.4285714285714286,-0.07012987012987008,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,-0.0012259101091825922,0.06442802118916455
330,64.30857142857147,-0.08232467532467393,68.98,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.380952380952381,-0.06753246753246753,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.000920608079907007,0.06442802118916455
331,64.0661904761905,-0.021025974025973608,68.98,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.3333333333333333,-0.06363636363636362,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0024160606385054072,0.06442802118916455
332,63.823809523809544,0.046883116883117276,60.65,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.2857142857142858,-0.058441558441558406,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.003074545845520826,0.06442802118916455
333,63.97809523809526,0.0024025974025974764,62.04,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.2380952380952381,-0.05194805194805192,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0035883052274332007,0.06442802118916455
334,64.0661904761905,-0.026428571428569924,62.04,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.1904761904761905,-0.044155844155844136,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.00503784605887256,0.06442802118916455
335,64.15428571428573,-0.05766233766233697,62.04,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.1428571428571428,-0.0350649350649351,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.008105793193683649,0.06442802118916455
336,64.24238095238097,-0.09129870129870132,67.59,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0952380952380953,-0.024675324675324694,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.012500507104569972,0.06442802118916455
337,64.0661904761905,-0.04805194805194805,67.59,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0476190476190477,-0.012987012987013017,2.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.01692610502450136,0.06442802118916455
338,63.89000000000002,2.3091205911824025e-15,63.89,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.019813227112288195,0.06442802118916455
339,63.89000000000002,2.3091205911824025e-15,63.89,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.020493235647588388,0.06442802118916455
340,63.89000000000002,2.3091205911824025e-15,63.89,63.89,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.01979710552117132,0.06442802118916455
